id,name,tags,companies,current_price,original_price,downloads,vote_info,comment
235258,真实停车模拟器,['竞速'],"[{'type': 'publisher', 'name': '也猫工作室'}]",,,0,"{'1': -1, '2': -1, '3': -1, '4': -1, '5': -1}",[]
145557,欢乐赛车大作战,"['赛车', '竞速']","[{'type': 'author', 'name': 'orangeGame'}]",,,0,"{'1': 6, '2': 0, '3': 3, '4': 2, '5': 3}",[]
166267,登山拉力赛车,"['可爱', '赛车', '竞速']","[{'type': 'developer', 'name': '一锋游戏'}]",,,0,"{'1': 4, '2': 0, '3': 2, '4': 0, '5': 0}",[]
201199,飞天大摩托,"['休闲', '街机', '竞速']","[{'type': 'publisher', 'name': '芜湖乐哈哈网络科技有限公司'}]",,,37,"{'1': 1, '2': 1, '3': 7, '4': 2, '5': 3}",[]
222011,赛车大战,"['竖屏', '赛车', '竞速']","[{'type': 'developer', 'name': '飞鸟与鱼'}]",,,0,"{'1': -1, '2': -1, '3': -1, '4': -1, '5': -1}",[]
202054,摩托我贼溜,"['多人联机', '模拟', '竞技', '真实模拟', '赛车', '多人竞技', '竞速']","[{'type': 'developer', 'name': 'DL Game'}]",,,36,"{'1': 4, '2': 6, '3': 8, '4': 6, '5': 22}",[]
80904,有妖酷跑,"['竞速', '跑酷']","[{'type': 'author', 'name': '玩屋网络科技（深圳）有限公司'}]",,,182,"{'1': 6, '2': 4, '3': 10, '4': 38, '5': 68}",[]
236058,指尖赛车手,['竞速'],"[{'type': 'developer', 'name': '琪琪游戏'}]",,,0,"{'1': -1, '2': -1, '3': -1, '4': -1, '5': -1}",[]
153483,求生之路,"['生存', '动作', '竞速']","[{'type': 'publisher', 'name': '欧珀互动'}, {'type': 'author', 'name': 'furygames'}]",,,0,"{'1': 28, '2': 7, '3': 13, '4': 14, '5': 12}",[]
215857,老板挪个车,['竞速'],"[{'type': 'publisher', 'name': '云步互娱'}]",,,0,"{'1': 6, '2': 2, '3': 2, '4': 0, '5': 2}",[]
167025,小镇飞车合成大亨,"['可爱', '竞速']","[{'type': 'developer', 'name': '一锋游戏'}]",,,0,"{'1': 0, '2': 0, '3': 6, '4': 0, '5': 0}",[]
216568,真实车祸模拟器,['竞速'],"[{'type': 'publisher', 'name': '北京古鲁营销'}]",,,0,"{'1': 15, '2': 2, '3': 1, '4': 0, '5': 0}",[]
208775,道士下山,['竞速'],"[{'type': 'developer', 'name': '佳佳游戏'}]",,,0,"{'1': 2, '2': 6, '3': 2, '4': 4, '5': 2}",[]
